OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1893400,4092016504,Comfort Inn,1001 WAKE TOWNE DR ,RALEIGH,27609,+19198281813,2013-09-05,12472,-78.62437774,35.82443426,M
1893401,4092018617,Church's Chicken,1401 NEW BERN AVE ,RALEIGH,27610,+19198212220,2021-04-29,12479,-78.61745225,35.78033482,M
1893402,4092017161,VIC'S ITALIAN RESTAURANT & PIZZERIA,4035-109 LAKE BOONE TRL ,RALEIGH,27607,+19842009292,2016-02-26,12473,-78.69765947,35.81547554,M
1893406,4092018309,Panera Bread #9206 at Wake Med,3000 NEW BERN AVE,RALEIGH,27610,+19842478902,2020-01-27,12493,-78.58796297,35.78391423,M
1893407,4092018049,Lemon Shark Poke,2000 Boulderstone WAY ,CARY,27519,+19843330066,2019-02-05,12496,-78.84859346,35.79156535,M
1893408,4092015242,TRIANGLE MINI MART,10420 CHAPEL HILL  RD ,MORRISVILLE,27560,+19194691720,2008-10-01,12498,-78.8309264,35.83981526,M
1893411,4092016968,SULTAN'S DELI,1459 BEAVER CREEK COMMONS DR ,APEX,27502,+19193676007,2015-07-31,12525,-78.88323254,35.74554013,M
1893412,4092018071,Nancy's Pizzeria,8111-137 Creedmoor RD ,RALEIGH,27613,+19198709777,2019-03-14,12508,-78.68081035,35.89754797,M
1893414,4092017084,THE RALEIGH GRANDE CINEMA,4840 GROVE BARTON RD ,RALEIGH,27613,+19197889000,2015-11-16,12539,-78.71688545,35.87197649,M
1893415,4092018092,Ashley's Harvest Moon Bakery - Cafe,128 Bass Lake RD ,Holly Springs,27540,+19195867005,2019-04-24,12542,-78.82480349,35.65381034,M
1893416,4092016203,NEW RAINBOW GARDEN,407 S MAIN ST ,ROLESVILLE,27571,+19195548838,2012-06-08,12547,-78.46472721,35.91731538,M
1893424,4092018153,Union Special,2409 CRABTREE BLVD,RALEIGH,27604,+19842003094,2019-08-23,12623,-78.61383129,35.80541069,M
1893425,4092016716,The Wild Cook's Indian Grill,3212 Hillsborough St ,RALEIGH,27607,nan,2014-07-15,12632,-78.68001075,35.79120472,M
1893427,4092014817,Kiko Japan Express,1018-C Shoppes At Midway DR ,KNIGHTDALE,27545,+19192173918,2007-02-20,12626,-78.50497023,35.79806831,M
1893429,4092017598,MCALISTERS DELI #100956,5505-104 CAPITAL BLVD ,RALEIGH,27616,+19199007846,2017-05-12,12637,-78.58184894,35.86077805,M
1893430,4092015027,Poole's Diner,426  S McDowell ST ,RALEIGH,27607,+19198324477,2007-12-11,12646,-78.64230399,35.77471765,M
1893431,4092016485,ZAXBY'S #46101,995 DURHAM RD ,WAKE FOREST,27587,+19194350387,2013-08-07,12658,-78.54660948,35.97593728,M
1893432,4092016114,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,RALEIGH,27609,+19195100100,2012-03-07,12639,-78.64285669,35.83704421,M
1893433,4092018354,Subway,13200 FALLS OF NEUSE RD,RALEIGH,27614,nan,2020-04-24,12669,-78.55981965,35.9407555,M
1893435,4092018652,Pure Vegan Cafe,8369 Creedmoor  RD ,RALEIGH,27613,+19196333476,2021-06-16,12685,-78.68223183,35.90105252,M
1893438,4092018040,First Watch Daytime Cafe #580,2808-105 Rogers RD ,WAKE FOREST,27587,+19195695763,2019-01-18,12681,-78.52664419,35.95337257,M
1893439,4092011677,Residence Inn Foodservice,1000 NAVAHO DR ,RALEIGH,27609-7311,+19198786100,1995-04-28,12698,-78.62401365,35.82750878,M
1893440,4092018495,Al Baraka Grill,3815 Hillsborough ST ,RALEIGH,27607,+19198385155,2020-11-16,12704,-78.68961815,35.7941927,M
1893441,4092018670,Burger King #5719,3955 New Bern AVE ,RALEIGH,27610,+19192316415,2021-07-01,12709,-78.56962633,35.79960147,M
1893444,4092017001,NI ASIAN KITCHEN,8817 SIX FORKS RD ,RALEIGH,27615,+19199165106,2015-07-28,12733,-78.65461142,35.89932701,M
1893446,4092014050,Carmen's Cuban Cafe,108 Factory Shops Rd,MORRISVILE,27560,+19194678080,2004-05-14,12743,-78.81829239,35.86238399,M
1893447,4092017613,GONZA TACOS Y TEQUILA,525 NEW WAVERLY PL ,CARY,27518,+19196537310,2017-05-02,12759,-78.77756307,35.73853619,M
1893449,4092016956,CITY BARBEQUE- GARNER,110 CABELA DR ,GARNER,27529,+19192582009,2015-06-12,12766,-78.58356211,35.69799194,M
1893452,4092017735,Starbucks T2D,2400 John Brantley BLVD ,MORRISVILLE,27560,+19198404409,2017-11-15,12769,-78.78941437,35.8696795,M
1893454,4092013967,FEI Huang Restaurant at A&C ,3210-131 S Wilmington St ,RALEIGH,27603,+19196610573,2004-01-06,12737,-78.65050023,35.73622566,M
1893455,4092016713,Red Lobster,4408 Old Wake Forest RD ,RALEIGH,27609-6233,+19198725608,2014-07-18,12781,-78.61058275,35.84113884,M
1893456,4092017227,QUICKLY,4141 DAVIS DR ,MORRISVILLE,27560,+19844650347,2016-05-19,12784,-78.85811603,35.8356265,M
1893457,4092018108,Bumble Tea,3221 AVENT FERRY RD,RALEIGH,27606,+19198968114,2019-05-29,12786,-78.69565606,35.76673883,M
1893458,4092017846,Homewood Suites Cary Foodservice,555 Crossroads BLVD ,CARY,27518,+19197458589,2018-05-01,12787,-78.73253485,35.75843966,M
1893459,4092018355,Little Caesars #2002-12,4610 CAPITAL BLVD,RALEIGH,27604,+19198778600,2020-04-24,12792,-78.57926249,35.84833828,M
1893460,4092017000,THE GARDEN GRILLE & BAR BY HILTON,3912 ARROW DR ,RALEIGH,27612,+19197032525,2015-07-28,12794,-78.67330427,35.83540649,M
1893463,4092013250,Cafe Carolina #1,401 DANIELS ST ,RALEIGH,27605-1314,+19198217117,2000-12-20,12803,-78.66157335,35.79001079,M
1893466,4092013646,Barnes & Noble Book Sellers #2126,5959 Triangle Town Blv,RALEIGH,27616,+19197922140,2002-08-13,12854,-78.57603863,35.86599856,M
1893467,4092018179,Zebulon Family Restaurant,409 W Gannon AVE ,ZEBULON,27597,+19194048661,2019-09-19,12864,-78.32295686,35.82026636,M
1893468,4092015754,Mulino,309 N DAWSON ST ,RALEIGH,27603,+19198388595,2011-06-17,12868,-78.64347183,35.78454823,M
1893469,4092018161,DUNKIN' #348561,8201 CREEDMOOR RD ,RALEIGH,27613,+19198470245,2019-08-27,12872,-78.68124026,35.89863695,M
1893473,4092014103,Red Robin #306,7860 Alexander Promenade Pl ,RALEIGH,27617,+19199572880,2004-07-23,12914,-78.77695631,35.91424375,M
1893474,4092016246,STARBUCKS #8214,6176 FALLS OF NEUSE RD ,RALEIGH,27609,+19198739615,2012-08-23,12922,-78.62017998,35.86657041,M
1893475,4092016814,HARRIS TEETER #104 STARBUCKS,4093 DAVIS DRIVE,MORRISVILLE,27560,+19193800354,2014-11-19,12930,-78.85811603,35.8356265,M
1893477,4092017576,MCDONALDS #1044,703 W PEACE ST ,RALEIGH,27605,+19198339875,2017-04-21,12963,-78.64914898,35.78827691,M
1893478,4092017698,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,FUQUAY VARINA,27526,+19195673007,2017-10-13,12898,-78.72399215,35.62460903,M
1893479,4092015496,PARK BAR & GRILL (DoubleTree By Hilton),500 CAITBOO AVE ,CARY,27518,+19199008840,2009-10-26,12964,-78.73611855,35.75670744,T
1893480,4092018579,Wendy's #6325,3715 Western BLVD ,RALEIGH,27606,+19198213099,2021-03-24,12975,-78.68764087,35.78449034,M
1893481,4092016558,DAVE AND BUSTERS,1105 WALNUT ST ,CARY,27520,+19195356800,2013-11-04,12979,-78.76025493,35.77377018,T
1893484,4092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD ,MORRISVILLE,27560,+19193771058,2017-03-09,12981,-78.81492453,35.8087175,M
1893485,4092014826,Jimmy John's #791,1904-103 NW Maynard RD ,CARY,27513,+19194626252,2007-03-12,12934,-78.79592213,35.79878903,M
1893486,4092013357,Springmoor Dietary Dept.,1500 SAWMILL RD,RALEIGH,27615-4320,+19198487092,2001-07-06,12989,-78.67552225,35.88395957,M
1893489,4092013281,Taste Of China,1321 5TH AVE ,GARNER,27529-3637,+19197797727,2001-02-19,13006,-78.62278736,35.70820906,M
1893490,4092014948,Hardee's #1189,100 Vandora Springs RD ,GARNER,27529,+19197727209,2007-09-12,13016,-78.62108066,35.71260367,M
1893491,4092017626,NO. 1 PHO,5025 ARCO ST ,CARY,27519,+19192972975,2017-06-01,13017,-78.88191924,35.83347908,M
1893493,4092017236,WINE & BEER 101,1228-104 HERITAGE LINKS DR ,WAKE FOREST,27587,+19195544638,2016-06-03,13020,-78.5032074,35.94680932,M
1893494,4092017625,PERSIS INDIAN GRILL,1116 PARKSIDE MAIN ST ,CARY,27519,+19193781819,2017-05-30,13042,-78.88929435,35.84836238,M
1893497,4092013750,Fuji China,4001 Widewater Pky ,KNIGHTDALE,27545,+19192178568,2003-01-02,13051,-78.50515596,35.79511678,M
1893498,4092016334,UNITED SKATES CAFE,2901 TRAWICK RD ,RALEIGH,27604-3754,+19197903808,2013-01-08,13073,-78.58934619,35.82027864,M
1893499,4092013733,Lemongrass Thai Restaurant,8320-142 Litchford Rd ,RALEIGH,27615,+19199540377,2003-01-06,13048,-78.6010328,35.89310541,M
1893500,4092018139,Sweet Tea and Cornbread Cafe,5 E Edenton ST ,RALEIGH,27601,+19198146980,2019-07-18,13079,-78.63858369,35.78186205,M
1893502,4092014152,Starbucks #2970,10760 Wakefield Commons DR ,RALEIGH,27614,+19194531010,2004-10-08,13083,-78.5408878,35.94279833,M
1893504,4092014238,Bojangles,4621 New Bern AVE ,RALEIGH,27610,+19192319028,2005-02-04,13088,-78.55786564,35.79891549,M
1893505,4092015197,PANDA GARDEN,5249 SUNSET LAKE RD ,HOLLY SPRINGS,27540,+19193605000,2008-08-12,13100,-78.79652372,35.66680054,M
1893506,4092018214,Culver's of Apex #730,1401 KELLY RD,APEX,27502,+19193725610,2019-11-04,13104,-78.89533544,35.73714061,M
1893509,4092015734,Wade Park Cafe,5430  WADE PARK  BLVD ,RALEIGH,27607,+19198595220,2010-10-18,13154,-78.72815151,35.80750324,M
1893510,4092018319,SIP Noshery,400 Southtown CIR ,ROLESVILLE,27571,+19192638126,2020-02-11,13157,-78.47039569,35.91648377,M
1893511,4092018405,Gringo A GoGo,100 NW PERSON  ST ,RALEIGH,27601,+19199771438,2020-07-17,13164,-78.63490591,35.78013392,T
1893512,4092018166,UNC HEALTHCARE MOTOWN CAFE,1025 Think  PL ,MORRISVILLE,27560,+19849747894,2019-09-03,13165,-78.83605698,35.85709776,M
1893514,4092013453,Goji Bistro,100 Maynard Crossing Ct,CARY,27513,+19194668888,2001-12-03,13208,-78.81059568,35.78672957,M
1893515,4092015349,GENKI RESTAURANT & SUSHI BAR,3420 TEN TEN RD ,CARY,27518,+19193636636,2009-03-04,13228,-78.79278417,35.70189107,M
1893516,4092018192,Cava Midtown,1100 Merchantile DR ,RALEIGH,27609,+19192764591,2019-10-01,13245,0.0,0.0,U
1893517,4092018618,Hibachi & Co.,2316 HILLSBOROUGH ST,RALEIGH,27607-7384,+19193018888,2021-05-04,13249,-78.66664805,35.78770631,M
1893518,4092017111,BOJANGLES #51,1425 BROGDEN WOODS DR ,WAKE FOREST,27587,+19198466564,2015-12-04,13253,-78.69147726,35.99120973,M
1893519,4092013412,Staybridge Suites Sundowner Room,1012 AIRPORT BLVD,MORRISVILLE,27560-9195,+19194680180,2001-09-28,13263,-78.81827441,35.85781565,M
1893521,4092013500,Lucky 32,7307 TRYON RD ,CARY,27511-6603,+19192331632,2002-01-24,13297,-78.78538599,35.73639972,M
1893522,4092018089,WYE HILL KITCHEN & BREWING,201 S BOYLAN AVE ,RALEIGH,27603,+19842001189,2019-04-18,13306,-78.64902324,35.77828853,M
1893523,4092018505,Transfer Company Bar,500 E Davie ST ,RALEIGH,27601,+19842328122,2020-12-16,13309,-78.63206132,35.77487463,M
1893530,4092015287,SHEETZ #416,1406 N ARENDELL AVE ,ZEBULON,27597,+19194042347,2008-11-14,13327,-78.32477095,35.83963158,M
1893531,4092018589,Wendy's #11554,3701 NEW BERN AVE ,RALEIGH,27610,+19192506034,2021-03-24,13331,-78.57735438,35.79810894,M
1893532,4092013670,Cracker Barrel #461,955 AIRPORT BLVD,MORRISVILLE,27560-9194,+19194639222,2002-10-01,13334,-78.82292274,35.85849879,M
1893533,4092011048,NY Pizza,1831 N HARRISON AVE ,CARY,27513-2408,+19196778484,1992-05-01,13344,-78.7680818,35.82997763,M
1893534,4092018052,Yemen Kitchen,117 SMALL PINES DR ,Raleigh,27603,+19844447772,2019-02-05,13354,-78.65438837,35.71781208,M
1893535,4092015939,SAN JOSE MEXICAN RESTAURANT,5811 POYNER VILLAGE  PKY ,RALEIGH,27616,+19197901919,2011-04-20,13355,-78.56916648,35.86464286,M
1893536,4092016459,FAIRFIELD INN & SUITES CRABTREE BREAKFAST,2201 SUMMIT PARK  LN ,RALEIGH,27612,+19198819800,2013-07-09,13358,-78.67491225,35.83413339,M
1893537,4092018691,Home 2 Suites Raleigh North Food Service,3951 SUMNER BLVD,RALEIGH,27616-2996,+19197588013,2021-08-08,13359,-78.57259237,35.86380676,M
1893539,4092014991,J & S New York Pizza,500 E Broad ST ,FUQUAY VARINA,27526,+19195576921,2007-10-26,13374,-78.79469674,35.59304361,M
1893541,4092014650,Greek Fiesta at Brier Creek,8521 Brier Creek PKY ,RALEIGH,27617,+19195443388,2006-07-28,13386,-78.78334742,35.90685073,M
1893542,4092011061,Chick-fil-A,1815 WALNUT ST ,CARY,27511-9201,+19192331691,1992-03-24,13389,-78.74236633,35.76001857,M
1893545,4092017165,BREW AT THE CARY THEATER,122 E CHATHAM ST ,CARY,27511,+19194005473,2016-02-25,13417,-78.78039811,35.7871115,M
1893546,4092016327,VILLAGE DELI & GRILL,909 AVIATION PKY ,MORRISVILLE,27560-8487,+19194626191,2013-01-02,13419,-78.81391833,35.83559788,M
1893547,4092013543,Carolina Ale House,2240 WALNUT ST ,CARY,27518,+19198549444,2002-03-01,13433,-78.74239025,35.7549643,M
1893548,4092013546,Mojoe's Burger Joint,620 GLENWOOD AVE,RALEIGH,27603-1224,+19198326799,2002-03-27,13437,-78.64692492,35.78849622,M
1893552,4092018216,Nukkad Restaurant,1710 HIGH HOUSE RD,CARY,27513,+19193789083,2019-11-05,13492,-78.84401301,35.79274209,M
1893553,4092018591,Wendy's #6338,12430 Capital BLVD ,WAKE FOREST,27587,+19196768933,2021-03-24,13493,-78.53512833,35.98551325,M
1893554,4092017646,SAN JUAN MEXICAN RESTAURANT ,3501 FORESTVILLE RD ,RALEIGH,27616,+19192177918,2017-07-26,13508,-78.50942512,35.88257697,M
1893555,4092017526,TACO BELL #32555,8470 LOUISBURG RD ,RALEIGH,27616,+19197030259,2017-02-17,13512,-78.50930992,35.89359383,M
1893556,4092011192,Subway #12044,235 TIMBER DR,GARNER,27529-4870,+19197796820,1992-12-01,13544,-78.60613102,35.68500723,M
1893557,4092018136,Uncle Julio's #48,4325 GLENWOOD AVE,RALEIGH,27612-4539,+19842211333,2019-07-11,13555,-78.68184484,35.84183815,T
1893558,4092017770,Hampton Inn - Foodservice,405 Hinton Oaks BLVD ,KNIGHTDALE,27545,+19192176810,2017-12-15,13581,-78.5111488,35.8002213,M
1893559,4092017766,Starbuck's Target #961,2021 Walnut ST ,Cary,27511,+19192334451,2017-12-19,13583,-78.73860862,35.75778819,M
1893561,4092015597,HOT BREADS CAFE,1901  NW CARY PKY ,MORRISVILLE,27560,+19196771331,2010-04-05,13595,-78.81047156,35.80913057,M
1893563,4092013446,PNC Arena Deck (Lunch Counter),1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,2001-11-02,13613,-78.7229363,35.8032419,M
1893564,4092018464,Pimiento Tea Room,200 N Main St,HOLLY SPRINGS,27540,+19842254213,2020-10-16,13624,-78.83347253,35.65330356,M
1893567,4092013029,PNC CLUB KITCHEN,1400 EDWARDS MILL RD,RALEIGH,27607-3624,+19198612300,1999-10-28,13642,-78.7229363,35.8032419,M
1893570,4092016936,BURGER 21,14220 BRADFORD GREEN SQUARE ,CARY,27519,+19194620900,2015-06-01,13653,-78.84558396,35.79325638,M
1893572,4092016052,JD'S TAVERN,800 W WILLIAMS ST ,APEX,27502,+19196297285,2011-11-23,13673,-78.86480181,35.73964723,M
1893574,4092011321,AMF South Hills Snack Bar,301 NOTTINGHAM DR,CARY,27511-4947,+19194672411,1993-07-30,13706,-78.74288458,35.76720276,M
1893575,4092014001,Logan's Roadhouse,1000 Timber DR E ,GARNER,27529,+19193299340,2004-03-05,13720,-78.58103206,35.68893829,M
1893576,4092015578,CANTINA 18,433  DANIELS  ST ,RALEIGH,27605,+19198359911,2010-03-04,13727,-78.66157335,35.79001079,M
1893577,4092016133,HIBACHI CHINA BUFFET,2909  E MILLBROOK RD ,RALEIGH,27604,+19198785688,2012-03-16,13731,-78.58213563,35.85057911,M
1893580,4092013864,Moe's Southwest Grill,6679 Falls Of Neuse RD ,RALEIGH,27615,+19198469274,2003-07-29,13739,-78.62444941,35.87396756,M
1893583,4092013232,Nakato Express,1262 NW Maynard Rd ,CARY,27513,+19194637677,2000-11-08,13441,-78.80987267,35.78462498,M
1893586,4092017550,SOCA COCINA LATINA,2130 CLARK AVE ,RALEIGH,27605,+19193220440,2017-03-06,13761,-78.66234333,35.7897601,M
1893587,4092018109,Panera Bread #6073,1330 N MAIN ST,FUQUAY VARINA,27526-2617,nan,2019-06-05,13773,-78.77807837,35.59144011,T
1893588,4092015082,BRUEGGERS BAGELS #3698,2302  HILLSBOROUGH ST ,RALEIGH,27607,+19198287105,2008-03-03,13775,-78.6659888,35.787527,M
1893589,4092016695,TIJUANA FLATS #193,7165 OKELLY CHAPEL  RD ,CARY,27519,+19196293200,2014-05-16,13783,-78.88824644,35.84415135,M
1893591,4092013719,La Rancherita,4325-3000 Glenwood Ave,RALEIGH,27610,+19197851951,2002-11-18,13475,-78.67658819,35.8395892,M
1893599,4092013879,Golden China - Zebulon,182 Wakelon Dr,ZEBULON,27597,+19192694070,2003-08-18,13657,-78.31513526,35.83270752,M
1893600,4092017548,ZEERA INDIAN RESTAURANT,1311 E BROAD ST ,FUQUAY-VARINA,27526,+19197626215,2017-03-09,13815,-78.77604319,35.59548799,M
1893601,4092016776,MANHATTAN CAFE,320 S WILMINGTON  ST ,RALEIGH,27601,+19198336105,2014-10-16,13816,-78.63879706,35.77609243,M
1893603,4092015011,Smokey's Shack,10800 Chapel Hill RD ,MORRISVILLE,27560,+19194691724,2007-11-28,13821,-78.83905569,35.84984259,M
1893604,4092011770,Baja Burrito,2109 AVENT FERRY RD ,RALEIGH,27606-2198,+19198343431,1995-11-07,13836,-78.67605091,35.77835817,M
1893606,4092017085,VITA VITE,313 W HARGETT ST ,RALEIGH,27601,+19198033156,2015-11-13,13851,-78.64424204,35.77820745,M
1893607,4092014046,Overtime Sports Pub,1030-149 N Rogers Ln ,RALEIGH,27610,+19192559556,2004-05-04,13726,-78.54967347,35.79198567,M
1893608,4092016933,BIRYANI XPRX,748-A E CHATHAM ST ,CARY,27511,+19193771801,2015-05-26,13728,-78.76503719,35.79184391,M
1893609,4092015606,WAFFLE HOUSE #1161,3703 NEW BERN AVE ,RALEIGH,27610,+19192311292,2010-04-23,13891,-78.57689663,35.79823602,M
1893611,4092013664,Magnolia Glen Senior Living,5301 CREEDMOOR RD ,RALEIGH,27612-6305,+19198414747,2002-09-17,13894,-78.68244591,35.85410618,M
1893613,4092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,FUQUAY VARINA,27526,+19195526154,2012-03-07,13905,-78.80703781,35.55650194,M
1893614,4092014006,Subway #28785,10450-101 Durant Rd,RALEIGH,27614,+19198441207,2004-03-25,13864,-78.58917492,35.90487993,M
1893615,4092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,CARY,27519,+19199675444,2012-03-16,13909,-78.90107787,35.82060358,M
1893619,4092017313,STARBUCKS #8589,4325-2119 GLENWOOD AVE ,RALEIGH,27612,+19197880656,2016-09-09,13886,-78.67658819,35.8395892,M
1893621,4092015832,THE LEMON TREE SHOPPING CAFE,113 S WHITE  ST ,WAKE FOREST,27587,+19195785808,2010-11-24,13950,-78.50924596,35.9788861,M
1893622,4092018224,The Pho Place,3607-117 FALLS RIVER  AVE ,RALEIGH,27614,+19199007518,2019-11-07,13890,-78.56526166,35.93010621,M
1893623,4092018680,Midtown Pho,424 E SIX FORKS RD ,RALEIGH,27609,+19197479899,2021-07-14,13953,-78.62602299,35.82001805,M
1893625,4092013869,The Cheesecake Factory,4325 Glenwood Ave ,RALEIGH,27612,+19197810050,2003-08-08,13960,-78.68184484,35.84183815,T
1893626,4092013805,McDonald's #28245,110 Carillon Dr ,GARNER,27529,+19197712441,2003-04-23,13963,-78.58282245,35.69257858,M
1893627,4092014028,King Chef,4644 Capital BLVD ,RALEIGH,27604,+19198765859,2004-04-19,13977,-78.57926249,35.84833828,M
1893628,4092011708,Korner Pocket,8508 CAPITAL BLVD,RALEIGH,27616-3150,+19198769879,1995-07-14,13984,-78.55805315,35.89527884,M
1893632,4092017203,CHUY'S #72,1035 PARKSIDE MAIN ST ,CARY,27519,+19193887453,2016-04-12,14019,-78.88869026,35.84658961,M
1893633,4092017757,Michael's English Muffins,3611-114 Spring Forest RD ,RALEIGH,27616,+19196150319,2017-12-15,14011,-78.57985951,35.8552556,M
1893634,4092018118,Wake Forest Hideout,1839 S MAIN ST,WAKE FOREST,27587,+19196495180,2019-06-17,14026,-78.52626448,35.95102854,M
1893637,4092018272,Subway #1115,3901-107 Capital BLVD,RALEIGH,27604,+19198760772,2019-12-17,14024,-78.58295913,35.83464973,M
1893638,4092011828,Taco Bell,1384 N MAIN ST ,FUQUAY VARINA,27526-2617,+19195575283,1996-01-02,14074,-78.77420891,35.59204807,M
1893639,4092013904,Barnes & Noble Cafe #2171,8431 Brier Creek Pky,RALEIGH,27617,+19194849903,2003-09-25,14080,-78.78334742,35.90685073,M
1893640,4092014126,Ruth's Chris Steakhouse,2010 Rennaisance Park PL ,CARY,27513,+19196770033,2004-08-17,14091,-78.77115656,35.82699882,M
1893641,4092013632,River Ridge Golf Club,3224 Auburn-Knightdale Rd RD ,RALEIGH,27610,+19196618374,2002-07-11,14094,-78.52542842,35.7282959,M
1893646,4092013513,Mitchells Catering,1732 Capital BLVD ,RALEIGH,27604-1362,+19198470135,2002-01-24,14154,-78.61946829,35.80200303,M
1893647,4092013988,Cook Out #25,3930 Western Blv ,RALEIGH,27606,+19198212926,2004-02-18,14167,-78.69305854,35.78482575,M
1893648,4092015379,LA MEXICANITA #2,225 N ARENDELL AVE ,ZEBULON,27597-2603,+19192692236,2009-03-03,14169,-78.31406114,35.82273008,M
1893651,4092014264,Subway 10949,2859 Wendell BLVD ,WENDELL,27591,+19193654005,2005-03-04,14191,-78.37990993,35.79443628,M
1893653,4092014194,El Paseo,3027-113 Capital BLVD ,RALEIGH,27604-3387,+19199548518,2004-11-18,14186,-78.5915988,35.82107282,M
1893657,4092017943,MCDONALDS #27548,3494 KILDAIRE FARM RD ,CARY,27518,+19193639960,2018-09-28,14245,-78.79563566,35.70411834,M
1893658,4092014033,Assaggio's,3501 W Millbrook Rd ,RALEIGH,27613,+19197852088,2004-04-23,14305,-78.71057185,35.86327461,M
1893660,4092012818,Rudino's Pizza & Grinders,8800 HARVEST OAKS DR,RALEIGH,27615-2075,+19198488899,1998-10-21,14319,-78.65760185,35.90264181,M
1893662,4092016480,PDQ SEARSTONE ,9025 WINSTON HILL DR ,CARY,27513,+19193800060,2013-08-05,14330,-78.84585761,35.79134911,M
1893663,4092013938,Quiznos Sub # 91,6605 Falls Of Neuse Rd ,RALEIGH,27615,+19196761909,2003-11-13,14336,-78.62444941,35.87396756,M
1893667,4092013640,Lowes Foods #187 Deli,12524 Capital BLVD ,WAKE FOREST,27587-7487,+19195625020,2002-08-09,14383,-78.53270438,35.98593613,M
1893670,4092014031,China King,1861 Aversboro RD ,GARNER,27529,+19197711141,2004-04-26,14435,-78.61583871,35.68506655,M
1893673,4092013386,Independence Village,3113 CHARLES B ROOT WYND,RALEIGH,27612-5379,+19197818226,2001-07-31,14487,-78.70965613,35.82648223,M
1893674,4092013342,Las Palmas III,9820 - 170 Leesville Rd ,RALEIGH,27613,+19198454779,2001-06-13,14484,-78.72831856,35.90723512,M
1893677,4092017731,CRABTREE ALE HOUSE,4325 GLENWOOD AVE ,RALEIGH,27617,+19198033026,2017-11-17,14557,-78.68184484,35.84183815,T
1893678,4092013322,Scooters Grill And Bar,1911 Sego Ct,RALEIGH,27616-2967,+19199542171,2001-05-08,14601,-78.60143378,35.85144385,M
1893682,4092013840,Moe's Southwest Grill,127 Weston PKY ,CARY,27513,+19196788444,2003-07-02,14634,-78.77115656,35.82699882,M
