OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1926080,4092018440,Jersey Mike's subs,701 Cary Towne Blvd,CARY,27511,+19194618100,2020-09-09,9498,-78.76677132,35.77674815,M
1926081,4092017996,Applebee's Grill and Bar,11805 Retail DR ,WAKE FOREST,27587-7352,+19194880101,2018-12-12,9500,-78.54257336,35.96855168,M
1926082,4092018607,Raleigh Cheesy,1460 Chapel Ridge RD ,APEX,27502,nan,2021-01-21,9505,-78.88889601,35.73807119,M
1926085,4092017745,FARINA NEIGHBORHOOD ITALIAN,8450 HONEYCUTT RD ,RALEIGH,27615,+19198900143,2017-11-29,9514,-78.62166097,35.89510574,M
1926086,4092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,RALEIGH,27608,+19852328479,2015-07-22,9508,-78.632252,35.80416736,M
1926088,4092011463,Philly Steak And Subs,4701 ATLANTIC AVE,RALEIGH,27604-8108,+19198785748,1994-03-18,9529,-78.60292943,35.84801871,M
1926089,4092017301,ESMERALDA GRILL,748 E CHATHAM ST ,CARY,27511,+19193772455,2016-08-26,9537,-78.76514155,35.79157241,M
1926091,4092015008,IHOP #3181,1150 Beaver Creek Commons  Dr ,APEX,27502,+19193878147,2007-11-14,9559,-78.87654743,35.74676581,M
1926092,4092014535,Thai House Cuisine,1408 Hardimont  RD,RALEIGH,27609,+19198783379,2006-03-22,9563,-78.61511172,35.8362139,M
1926094,4092014536,Vivace,4209 Lassiter Mill RD,RALEIGH,27609,+19197877747,2006-03-21,9564,-78.64524978,35.83964955,T
1926095,4092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,RALEIGH,27608-2646,+19198395604,2011-01-12,9567,-78.63302872,35.80881927,M
1926097,4092017452,BLAZE PIZZA #1193,316 GRAND HILL PL ,HOLLY SPRINGS,27540,+19195574990,2016-11-04,9572,-78.8436742,35.66711942,M
1926098,4092017603,LA SANTA,222-107 GLENWOOD AVE ,RALEIGH,27603,+19197204096,2017-04-28,9573,-78.64733509,35.78392897,M
1926100,4092014464,Golden China Express ,4321 Falls of Neuse  RD ,RALEIGH,27609,+19198779688,2006-01-04,9584,-78.61339277,35.84095998,M
1926103,4092015261,TROPICAL SMOOTHIE CAFE,1028 OBERLIN RD ,RALEIGH,27605,+19197552222,2008-10-13,9600,-78.65845011,35.79783502,M
1926104,4092013187,El Dorado Restaurant,1303 5TH AVE,GARNER,27529-3637,+19197791411,2000-08-09,9611,-78.62278736,35.70820906,M
1926105,4092011620,Legislative Bldg Snack Bar,16 W Jones St ,RALEIGH,27601-1030,nan,1995-01-10,9627,-78.63894874,35.78321051,M
1926106,4092018505,Transfer Company Bar,500 E Davie ST ,RALEIGH,27601,+19842328122,2020-12-16,9629,-78.63206132,35.77487463,M
1926113,4092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,RALEIGH,27613,+19198701515,2014-09-15,9642,-78.72593809,35.90878313,M
1926115,4092018529,NC Museum of Art Exhibit Cafe,2110 BLUE RIDGE RD ,RALEIGH,27607-6433,+19196960236,2021-02-10,9656,-78.72638982,35.81625023,M
1926116,4092017948,Holiday Inn Express & Suites Foodservice,10450 Little Briar Creek LN ,RALEIGH,27617,+19197484801,2018-08-22,9658,-78.78894753,35.91427105,M
1926117,4092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,WAKE FOREST,27587,+19192636176,2017-01-31,9670,-78.54383057,35.96466469,M
1926118,4092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,CARY,27519,+19194653055,2010-02-19,9671,-78.84803797000001,35.79230683,M
1926119,4092015036,Jimmy John's #993,5011-E Falls of Neuse RD ,RALEIGH,27609,+19198723383,2007-12-21,9637,-78.61476945,35.84934215,M
1926120,4092013322,Scooters Grill And Bar,1911 Sego Ct,RALEIGH,27616-2967,+19199542171,2001-05-08,9695,-78.60143378,35.85144385,M
1926123,4092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD ,RALEIGH,27613,+19198035991,2010-03-03,9672,-78.68081035,35.89754797,M
1926124,4092018511,Another Broken Egg,160 Park at North Hills ST ,RALEIGH,27609,+19198812571,2020-12-22,9705,-78.63811885,35.83636262,M
1926128,4092017341,FOX AND HOUND #65077,4158  MAIN AT NORTH HILLS ST ,RALEIGH,27609,+19197814496,2016-10-18,9726,-78.64323049,35.83718561,M
1926129,4092018276,Chuan Cafe,2004 NEW BERN AVE ,RALEIGH,27610,+19195941772,2019-12-20,9730,-78.60562461,35.778714,M
1926133,4092013502,Lowes Foods #184 (Deli),5400 Apex Peakway ,APEX,27502,+19193635376,2002-01-08,9756,-78.86537597,35.73683859,M
1926134,4092015798,Bojangles,3025 Winston Hill DR ,CARY,27519,+19194609224,2010-10-21,9758,-78.84654757,35.78948112,M
1926135,4092017309,BOTTLEDOG BITES & BREWS,8306 CHAPEL HILL  RD ,CARY,27513,+19196945377,2016-09-08,9762,-78.77617181,35.79224815,M
1926137,4092018469,Moomoo Cha,1350 Fifth AVE ,GARNER,27529,+19193222127,2020-10-22,9769,-78.6218586,35.70948463,M
1926138,4092010549,The Peddler Steak House,6005 GLENWOOD AVE ,RALEIGH,27612-2636,+19197876980,1991-05-13,9784,-78.7015418,35.85400628,M
1926139,4092010286,GLAXO ZEBULON FOODSERVICE,1011 N ARENDELL AVE ,ZEBULON,27597,+19192691161,1991-08-23,9788,-78.32849606,35.83040203,M
1926140,4092018270,Seol Grille,2310 WALNUT ST,CARY,27518,+19842419112,2019-12-16,9795,-78.74212537,35.75337653,M
1926143,4092011677,Residence Inn Foodservice,1000 NAVAHO DR ,RALEIGH,27609-7311,+19198786100,1995-04-28,9822,-78.62401365,35.82750878,M
1926145,4092011771,Barnes And Noble,760 SE Maynard Road ,CARY,27511,+19194673866,1995-11-20,9831,-78.76212909,35.76995678,M
1926148,4092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,WAKE FOREST,27587,+19192052500,2013-11-08,9849,-78.52626448,35.95102854,M
1926152,4092013024,Sushi Blues Cafe,301 GLENWOOD AVE ,RALEIGH,27603-1452,+19196648061,1999-11-02,9906,-78.64802957,35.784569,M
1926153,4092013037,PNC 123,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-10-28,9909,-78.7229363,35.8032419,M
1926154,4092013055,PNC 109,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-10-28,9911,-78.7229363,35.8032419,M
1926155,4092013232,Nakato Express,1262 NW Maynard Rd ,CARY,27513,+19194637677,2000-11-08,9891,-78.80987267,35.78462498,M
1926157,4092016496,BANANA LEAF,1026  RYAN RD ,CARY,27511,+19194689958,2013-09-20,9920,-78.76677132,35.77674815,M
1926158,4092013568,Bob Evan's #427,8001 BRIER CREEK Pky,RALEIGH,27617-7596,+19198063396,2002-04-17,9928,-78.78163087,35.91093015,M
1926159,4092017692,SPRING CAFE,2900 SPRING FOREST RD ,RALEIGH,27616-1895,+19199773679,2017-10-06,9937,-78.59114174,35.85495156,M
1926163,4092017759,Saigon Pho Vietnamese Cuisine,3310 Capital  Blvd,RALEIGH,27604,+19198034048,2017-12-20,9975,-78.5854745,35.82439477,M
1926165,4092015131,The Pit,328 W Davie ST ,RALEIGH,27601,+19198904500,2008-05-14,9981,-78.64472372,35.77605684,M
1926166,4092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,RALEIGH,27617,+19199991539,2019-01-24,9988,-78.78791806,35.91890974,M
1926167,4092018506,Shanghai Alley,1148 KILDAIRE FARM RD,CARY,27511,+19193802900,2020-12-17,9990,-78.78364268,35.76558405,M
1926169,4092016554,VINNIE'S STEAK HOUSE & TAVERN,7440 SIX FORKS RD ,RALEIGH,27615,+19198477319,2013-11-18,10002,-78.64526778,35.88157372,M
1926170,4092018035,Guasaca,2512-110 Hillsborough ST ,RALEIGH,27607,+19192106838,2019-01-25,9991,-78.66868226,35.78794811,M
1926171,4092017938,SoHot,1937 High House RD ,CARY,27519,+19196945510,2018-09-20,10003,-78.84865444,35.78921622,M
1926172,4092017936,McDonald's #16917,7991 Fayetteville RD ,RALEIGH,27605,+19197724850,2018-09-12,10004,-78.69868308,35.66510467,M
1926173,4092015649,CAPITAL CLUB 16 RESTAURANT & BAR,16 W MARTIN  ST ,RALEIGH,27601,+19197479345,2010-06-10,10010,-78.64002343,35.77714251,M
1926174,4092017566,SEASONS 52 #4547,4325-2100 GLENWOOD AVE ,RALEIGH,27612,+19197873052,2017-03-23,9995,-78.67658819,35.8395892,M
1926176,4092018261,Sheetz #675,101 KUMAR CT,RALEIGH,27606,+19198798486,2019-12-10,10013,-78.73642667,35.74608176,M
1926177,4092016062,MCDONALD'S #11646,7141 KNIGHTDALE  BLVD ,KNIGHTDALE,27545,+19192666700,2011-12-09,10046,-78.48855466,35.79877712,M
1926178,4092017870,Hibachi Blue,1500 VILLAGE MARKET PL ,MORRISVILLE,27560,+19194629899,2018-07-02,10049,-78.81676023,35.80454378,M
1926181,4092015091,BRUEGGERS BAGELS #101,2231 AVENT FERRY RD ,RALEIGH,27616,+19198281416,2008-04-03,10077,-78.67605091,35.77835817,M
1926183,4092016473,STARBUCKS #75937,500 Fayetteville ST ,RALEIGH,27601,+19198331120,2013-08-16,10080,-78.63997557,35.77359698,M
1926185,4092013252,MacGregor Draft House,107 Edinburgh SOUTH DR ,CARY,27511,+19194611633,2001-01-02,10084,-78.79792507,35.7367619,M
1926186,4092013271,Hayes Barton Cafe & Dessertery,2000 FAIRVIEW RD ,RALEIGH,27608-2316,+19198568551,2001-01-24,10086,-78.64632317,35.80452758,M
1926187,4092018021,Eggs Up Grill #31,4216 Lassiter RD ,Holly Springs,27540,+19194954530,2019-01-03,10095,-78.79440661,35.66435998,M
1926189,4092010872,Wake Med Kitchen,3000 NEW BERN AVE,RALEIGH,27610-1231,+19193508042,1992-02-12,10110,-78.58796297,35.78391423,M
1926190,4092011060,Olive Garden,1809 WALNUT ST ,CARY,27511-9201,+19192339714,1992-03-26,10113,-78.74263845,35.76054072,M
1926191,4092013116,Overlook Cafe,"701 SAS Campus Dr, Bldg T",CARY,27513,+19195314827,2000-03-07,10120,-78.75221645,35.82331228,M
1926192,4092013446,PNC Arena Deck (Lunch Counter),1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,2001-11-02,10127,-78.7229363,35.8032419,M
1926194,4092016332,ASIAN GARDEN,242 GRANDE HEIGHTS DR ,CARY,27513,+19194628598,2012-12-27,10146,-78.7805746,35.804703,M
1926195,4092017645,Harris Teeter #304 Wine Bar,4221 Corners PKY ,RALEIGH,27616,+19195965399,2017-07-13,10150,-78.78791806,35.91890974,M
1926197,4092017732,PAPAS PIZZA AND SUBS,7713 LEAD MINE RD ,RALEIGH,27615,+19198478777,2017-11-20,10170,-78.66044244,35.88617531,T
1926199,4092018101,Cava Grill #087,2001 WALNUT ST,CARY,27518,nan,2019-05-14,10172,-78.74142861,35.75880896,M
1926200,4092016070,BIG AL'S BBQ,2920 FORESTVILLE  RD ,RALEIGH,27616,+19192170653,2011-12-16,10174,-78.50930992,35.89359383,M
1926201,4092016350,PIZZA PIT,5335 RAYNOR RD ,GARNER,27529,+19196629101,2013-01-29,10176,-78.5502561,35.67539528,M
1926203,4092013613,Backyard Burgers #1130,13250 Strickland RD ,RALEIGH,27613,+19198477098,2002-07-10,10192,-78.72644553,35.90762735,M
1926204,4092013637,Tacos Mexico Restaurant,209 E Williams ST ,APEX,27502,+19193628074,2002-08-12,10195,-78.85166433,35.72667689,M
1926207,4092016882,CHICK-FIL-A #699,1803 N. HARRISON AVE.,CARY,27513,+19196781444,2015-02-16,10214,-78.76967206,35.82932742,M
1926209,4092018445,Vida Dulce Ice Cream Shop,1018 SHOPPES AT MIDWAY DR,KNIGHTDALE,27545,+19192954190,2020-07-09,10223,-78.50727637,35.79843029,M
1926210,4092017913,Hummus Cafe,962-B Airport BLVD ,Morrisville,27560,+19196501601,2018-07-19,10222,-78.82129441,35.85834068,M
1926212,4092011046,Chilis Bar And Grill,6324 GLENWOOD AVE ,RALEIGH,27612-2618,+19195713600,1992-06-05,10225,-78.70465597,35.85833528,M
1926216,4092018624,Five Guys #1728,150 Cabela DR ,GARNER,27529,+19197727338,2021-06-04,10269,-78.58356211,35.69799194,M
1926217,4092018485,Refuel 103,1205 NE Maynard RD ,CARY,27513-4175,+19194660308,2020-11-17,10273,-78.76291117,35.79469038,M
1926218,4092018725,Yaba Mediterranean,9424  Falls of Neuse  RD ,RALEIGH,27615,+19193222807,2021-10-21,10275,-78.60286042,35.90143714,M
1926219,4092017838,Raleigh Crab House,4538 Capital BLVD ,RALEIGH,27604,+19193220304,2018-04-11,10279,-78.57896604,35.84571366,M
1926220,4092017597,MARIO DELI & GRILL,2317 EAGLE ROCK RD ,WENDELL,27591,+19193747446,2017-05-10,10284,-78.38972318,35.75231212,M
1926221,4092011186,Kashin Restaurant,309 CROSSROADS BLVD ,CARY,27511-6894,+19198517101,1992-11-25,10291,-78.73871452,35.76064286,M
1926223,4092018001,Che Empanadas,500-115 E Davie ST ,RALEIGH,27601,+19193606656,2018-12-17,10321,-78.63247092,35.77531669,M
1926224,4092016637,HIBERNIAN PUB,311 GLENWOOD AVE ,RALEIGH,27603,+19198332258,2014-02-28,10326,-78.64755702,35.78473632,M
1926226,4092015356,CHUBBY'S TACOS,2444 WYCLIFF  RD ,RALEIGH,27607,+19197814480,2009-03-13,10340,-78.692995,35.81676997,M
1926227,4092011619,Legislative Bldg Cafeteria,16 W Jones St ,RALEIGH,27601-1030,+19197336032,1995-01-10,10368,-78.63894874,35.78321051,M
1926232,4092015079,Subway #41914,841 E Gannon AVE ,ZEBULON,27597,+19192692699,2008-02-29,10408,-78.29634697,35.83128525,M
1926233,4092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,RALEIGH,27617,+19195962525,2011-01-09,10418,-78.7822603,35.91399796,M
1926234,4092018714,Checo's Mexican Grill,7617 POOLE RD,RALEIGH,27610,+19192445111,2021-09-21,10435,-78.50618988,35.75444978,M
1926235,4092016289,MCDONALDS #32822,7301 SIX FORKS  RD ,RALEIGH,27615,+19198469903,2012-11-16,10436,-78.6463992,35.87989927,M
1926236,4092011682,Salsa Fresh Mexican Grill,5910 DURALEIGH RD ,RALEIGH,27612-2580,+19195719111,1995-04-25,10442,-78.7119967,35.8587201,M
1926237,4092011723,Korner Cafe Food Court,4420 Lake Boone TRL ,RALEIGH,27607-7505,+19197843401,1995-08-23,10447,-78.70242018,35.81817246,M
1926238,4092017897,SUBWAY #881,5563 WESTERN BLVD ,RALEIGH,27606-1595,+19198591957,2018-08-09,10460,-78.72051017,35.78412594,M
1926240,4092017572,PENN STATION #251,1013 MARKET CENTER DR ,MORRISVILLE,27560,+19193883368,2017-04-19,10463,-78.81676023,35.80454378,M
1926242,4092018150,Shake Shack #1294,310 COLONADES WAY,CARY,27518,+19192309390,2019-08-11,10495,-78.77756307,35.73853619,M
1926243,4092017953,Matsu Hibachi & Sushi,"4551 New Bern  Ave, Ste 130",RALEIGH,27610,+19192126666,2018-10-04,10505,-78.55807015,35.79980588,M
1926246,4092013106,Sawmill Tap Room,7701 LEAD MINE RD,RALEIGH,27615-4829,+19198457889,2000-01-14,10512,-78.66032463,35.88500866,M
1926247,4092013101,CAPITAL CITY CHOP HOUSE,151 AIRGATE DR,MORRISVILLE,27560-8495,+19194847721,2000-02-02,10515,-78.81478867,35.86344916,M
1926248,4092013060,PNC 329,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-10-29,10517,-78.7229363,35.8032419,M
1926250,4092016843,FOUNTAIN DINING HALL,2520 SULLIVAN  DR ,RALEIGH,27695,+19195153963,2014-12-18,10525,-78.67872874,35.78448278,M
1926251,4092018338,The Optimist,1000-109 Brookside DR ,RALEIGH,27604,+19198968988,2020-03-19,10504,-78.62506199,35.79200622,M
1926254,4092016181,LA BRAZA RESTAURANT,4000 ATLANTIC AVE ,RALEIGH,27604,+19198728482,2012-05-10,10531,-78.60078267,35.83795823,M
1926255,4092011804,Taco Bell of Knightdale,7036 Knightdale Blvd,KNIGHTDALE,27545-8800,+19192179524,1996-01-03,10537,-78.49389113,35.79807236,M
1926256,4092016645,SHEETZ #536,4660 MILLBROOK GREEN DR ,RALEIGH,27604,+19193078433,2014-03-06,10553,-78.58749866,35.84885672,M
1926257,4092018363,Kwench Juice Cafe ,9660-142 Falls of Neuse RD ,RALEIGH,27615,+19198030104,2020-05-07,10555,-78.60229361,35.90546933,M
1926259,4092018389,Five Star Restaurant,301 N WEST ST,RALEIGH,27603,+19198333311,2020-06-24,10563,-78.64609455,35.78410736,M
1926260,4092015973,MARCO'S PIZZA #8072,1141 FALLS RIVER AVE ,RALEIGH,27614,+19198477775,2011-05-27,10564,-78.58877443,35.90718863,M
1926261,4092015775,SIMPLY CREPES CAFE & CATERING,8470 HONEYCUTT RD ,RALEIGH,27615,+19193222327,2011-07-14,10566,-78.62166097,35.89510574,M
1926262,4092013664,Magnolia Glen Senior Living,5301 CREEDMOOR RD ,RALEIGH,27612-6305,+19198414747,2002-09-17,10571,-78.68244591,35.85410618,M
1926266,4092018519,NCMA Sip Coffee Bar,2110 BLUE RIDGE RD ,RALEIGH,27607,+19196960236,2021-01-21,10596,-78.72638982,35.81625023,M
1926269,4092018080,Mellow Mushroom,9600 Brier Creek PKY ,RALEIGH,27617,nan,2019-03-21,10600,-78.80178075,35.90341066,M
1926270,4092017436,SUBWAY #40395,7016 GB ALFORD HWY ,HOLLY SPRINGS,27540,+19194674612,2016-10-28,10602,-78.83404581,35.6363532,M
1926271,4092016799,KUMO SUSHI & HIBACHI,2916 N MAIN  ST ,FUQUAY-VARINA,27526,+19199860983,2014-11-04,10608,-78.7325945,35.61559182,M
1926272,4092018696,Tropical Smoothie Cafe NC74,1553 US Hwy 70W ,Garner,27529,+19198033040,2021-08-13,10612,0.0,0.0,U
1926273,4092016746,WELCOME MART,3252 AUBURN KNIGHTDALE ROAD,RALEIGH,27610,+19197711530,2014-08-29,10617,-78.51969036,35.71972403,M
1926278,4092013834,Smithfield Chicken & Bar-B-Que,12504 Capital BLVD ,WAKE FOREST,27587,+19194888388,2003-07-10,10660,-78.53382266,35.98666565,M
1926279,4092014805,Mizu Sushi Steak Seafood,10750 Wakefield Commons DR ,RALEIGH,27614,+19194532875,2007-03-23,10663,-78.54123068,35.94195641,M
1926282,4092018381,Wegmans #139 Main Kitchen/Sushi/Burger Bar/Skullery/Finished Product Cooler,3710 DAVIS DR,CARY,27519,+19194150210,2020-06-10,10704,-78.85023067,35.82831621,M
1926283,4092015975,LYNNWOOD GRILL,4821 GROVE BARTON  RD ,RALEIGH,27613,+19197850043,2011-06-01,10710,-78.71709223,35.8704333,M
1926284,4092017152,ARBYS #6657,9221 FAIRBANKS RD ,RALEIGH,27613,+19193292768,2016-02-22,10713,-78.72644123,35.89837825,M
1926285,4092016816,LUCETTEGRACE,235 S. SALISBURY STREET,RALEIGH,27601,+19193074950,2014-11-21,10725,-78.63978546,35.77728476,M
1926286,4092017234,BURGER 21,6196 FALLS OF NEUSE RD ,RALEIGH,27609,+19199008807,2016-05-31,10739,-78.6187408,35.86627943,M
1926287,4092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,RALEIGH,27617,+19194052802,2010-06-15,10758,-78.78482051,35.90949791,M
1926288,4092018088,Thai 54,10290 Chapel Hill RD ,MORRISVILLE,27560,+19194438038,2019-04-16,10765,-78.82634068,35.83290707,M
1926290,4092017930,Lola's Beach Bar,1803 Glenwood Ave ,RALEIGH,27608,+19842223674,2018-08-24,10782,-78.64642665,35.8047453,M
1926291,4092016940,GOOEY'S AMERICAN GRILLE,950 GATEWAY COMMONS CIR ,WAKE FOREST,27587,+19197615191,2015-05-27,10783,-78.4951784,35.96732914,M
1926292,4092017088,BAHAMA BREEZE RESTAURANT,3309 WAKE FOREST RD ,RALEIGH,27609,+19198726330,2015-11-18,10788,-78.62048896,35.82854985,M
1926296,4092018231,Cha House,3001 HILLSBOROUGH ST,RALEIGH,27607,+19195941980,2019-11-15,10802,-78.67702669,35.78909106,M
1926297,4092018442,Subway,1478 Garner Station  Blvd,RALEIGH,27603,+19197722000,2020-09-10,10804,-78.65475896,35.72582345,M
1926298,4092015567,MY WAY TAVERN,301  W CENTER ST ,HOLLY SPRINGS,27540,+19192852142,2010-01-29,10806,-78.83406158,35.65096874,M
1926299,4092018553,Lime & Lemon Indian Grill,105 FRIENDLY DR ,RALEIGH,27607,+19192441205,2021-03-18,10808,-78.67588834,35.78901506,M
1926303,4092011937,Roma's Italian,203 N HARRISON AVE ,CARY,27513-4558,+19194681111,1996-10-04,10840,-78.78390114,35.78817167,M
1926304,4092018379,Chipotle Mexican Grill - Garner,4203 FAYETTEVILLE RD,RALEIGH,27603,+19196628393,2020-06-05,10842,-78.65202042,35.72206935,M
1926305,4092015661,FarmTable & Gatehouse Tavern,960 GATEWAY COMMONS CIR ,WAKE FOREST,27587,+19195696714,2010-06-14,10844,-78.4951784,35.96732914,M
1926306,4092016061,MCDONALD'S # 16326,2900 WENDELL BLVD ,WENDELL,27591,+19193653625,2011-12-09,10849,-78.37967246,35.79229956,M
1926308,4092012056,Torero's Mexican Restaurant V,1207-C Kildaire Farm Rd ,CARY,27511,+19194688711,1997-06-03,10835,-78.7834338,35.76424145,M
1926310,4092013054,PNC 103-105,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-10-28,10871,-78.7229363,35.8032419,M
1926311,4092013070,Jersey Mikes Restaurant,4542 Capital BLVD ,RALEIGH,27604-4353,+19197907827,1999-11-17,10873,-78.57896604,35.84571366,M
1926312,4092015864,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD ,RALEIGH,27615,+19197479233,2011-01-03,10887,-78.62166097,35.89510574,M
1926313,4092018478,The Iron Lantern,2829 WENDELL BLVD,WENDELL,27591-6904,nan,2020-11-05,10893,-78.38037181,35.79568777,M
1926314,4092016599,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,GARNER,27529,+19197790095,2014-01-03,10894,-78.58070292,35.72647997,M
1926315,4092018171,Harris Teeter #494 Deli,1273 NW MAYNARD RD,CARY,27513,nan,2019-08-26,10899,-78.81193845,35.78534681,M
1926317,4092017909,Taco Bell #34245,2304 Hillsborough ST ,RALEIGH,27607,+19198037234,2018-08-08,10904,-78.66618308,35.78758054,M
1926318,4092016006,MELLOW MUSHROOM,4300 NW CARY PKY ,CARY,27513,+19194637779,2011-09-22,10916,-78.82814575,35.79020586,M
1926320,4092016421,MEI WEI ASIAN DINER,1424 N MAIN ST ,FUQUAY VARINA,27526,+19197627128,2013-05-07,10926,-78.77067049,35.59261337,M
1926321,4092017173,AKARI EXPRESS,2109-118 AVENT FERRY RD ,RALEIGH,27606,+19192325380,2016-03-09,10924,-78.67658538,35.77936846,M
1926322,4092017733,BELLA ITALIA PIZZERIA,109 CAPCOM AVE ,WAKE FOREST,27587-6515,+19195549404,2017-11-20,10929,-78.52881225,35.95086253,T
1926324,4092013029,PNC CLUB KITCHEN,1400 EDWARDS MILL RD,RALEIGH,27607-3624,+19198612300,1999-10-28,10940,-78.7229363,35.8032419,M
1926326,4092017699,THE WAKE ZONE ESPRESSO,6108 Old Jenks  RD ,APEX,27502,+19192674622,2017-10-30,10950,-78.84889231,35.7538731,M
1926328,4092018010,Levity Raleigh,1224 Parkside Main ST ,Cary,27519,nan,2018-12-21,10958,-78.88929435,35.84836238,M
1926329,4092018093,EASTERN CHINA CHINESE RESTAURANT,9585 Chapel Hill ,MORRISVILLE,27560,+19193198998,2019-04-25,10944,-78.80999811,35.8062,M
1926330,4092013670,Cracker Barrel #461,955 AIRPORT BLVD,MORRISVILLE,27560-9194,+19194639222,2002-10-01,10976,-78.82292274,35.85849879,M
1926336,4092013025,Points West Cafe at Wake Med Cary,1900 KILDAIRE FARM RD ,CARY,27518,+19193502736,1999-11-04,11033,-78.78171741,35.74074643,M
1926337,4092017967,Abbey Road Tavern & Grill,711 N Main ST ,FUQUAY-VARINA,27526,+19197627731,2018-10-30,11047,-78.79214145,35.59183755,M
1926338,4092015748,SUSHI IWA APEX,2026 CREEKSIDE LANDING DR ,APEX,27502,+19193877022,2011-06-15,11050,-78.88471104,35.74566481,M
1926340,4092015232,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD ,KNIGHTDALE,27545,+19192172559,2008-09-25,11065,-78.50464192,35.79645,M
1926341,4092014938,Brixx Briercreek,8511 Briercreek PKY ,RALEIGH,27617,+19192460640,2007-08-30,11070,-78.78334742,35.90685073,M
1926342,4092012179,Chick-fil-A #00678,2720 TIMBER DR ,GARNER,27529-2591,+19196612448,1998-01-07,11078,-78.63762972,35.71712692,M
1926343,4092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD ,RALEIGH,27612,+19197819220,2008-09-24,11066,-78.70695216,35.82399087,M
1926345,4092018051,Umami,8411 Brier Creek  PKY ,RALEIGH,27617,+19198062888,2019-02-11,11093,-78.78334742,35.90685073,M
1926347,4092016711,El Lobo Mexican Restaurant,1301 East Broad Street,FUQUAY-VARINA,27526,+19195579540,2014-06-25,11106,-78.77604319,35.59548799,M
1926350,4092014045,Chinatown Express,5800 Duraleigh Rd ,RALEIGH,27612,nan,2004-04-28,11122,-78.7119026,35.85735834,M
